state_abv,county,family,total_budget_avg,asian_hourly,white_hourly,black_hourly,hispanic_hourly
AL,Blount County,2p4c,119568.0,29.87,25.97,20.11,19.93
AL,Bullock County,1p0c,43032.0,29.87,25.97,20.11,19.93
AL,Bullock County,1p1c,62028.0,29.87,25.97,20.11,19.93
AL,Bullock County,1p2c,78420.0,29.87,25.97,20.11,19.93
AL,Bullock County,1p3c,93912.0,29.87,25.97,20.11,19.93
AL,Bullock County,1p4c,103992.0,29.87,25.97,20.11,19.93
AL,Bullock County,2p0c,56856.0,29.87,25.97,20.11,19.93
AL,Bullock County,2p1c,74868.0,29.87,25.97,20.11,19.93
AL,Bullock County,2p2c,89616.0,29.87,25.97,20.11,19.93
AL,Bullock County,2p3c,102984.0,29.87,25.97,20.11,19.93
AL,Bullock County,2p4c,114744.0,29.87,25.97,20.11,19.93
AL,Butler County,1p0c,41532.0,29.87,25.97,20.11,19.93
AL,Butler County,1p1c,59820.0,29.87,25.97,20.11,19.93
AL,Butler County,1p2c,75444.0,29.87,25.97,20.11,19.93
AL,Butler County,1p3c,89772.0,29.87,25.97,20.11,19.93
AL,Butler County,1p4c,99216.0,29.87,25.97,20.11,19.93
AL,Butler County,2p0c,56208.0,29.87,25.97,20.11,19.93
AL,Butler County,2p1c,72024.0,29.87,25.97,20.11,19.93
AL,Butler County,2p2c,86256.0,29.87,25.97,20.11,19.93
AL,Butler County,2p3c,98640.0,29.87,25.97,20.11,19.93
AL,Butler County,2p4c,109488.0,29.87,25.97,20.11,19.93
AL,Calhoun County,1p0c,40428.0,29.87,25.97,20.11,19.93
AL,Calhoun County,1p1c,58440.0,29.87,25.97,20.11,19.93
AL,Calhoun County,1p2c,73560.0,29.87,25.97,20.11,19.93
AL,Calhoun County,1p3c,90720.0,29.87,25.97,20.11,19.93
AL,Calhoun County,1p4c,101712.0,29.87,25.97,20.11,19.93
AL,Calhoun County,2p0c,54240.0,29.87,25.97,20.11,19.93
AL,Calhoun County,2p1c,71376.0,29.87,25.97,20.11,19.93
AL,Calhoun County,2p2c,85140.0,29.87,25.97,20.11,19.93
AL,Calhoun County,2p3c,101160.0,29.87,25.97,20.11,19.93
AL,Calhoun County,2p4c,111468.0,29.87,25.97,20.11,19.93
AL,Chambers County,1p0c,41760.0,29.87,25.97,20.11,19.93
AL,Chambers County,1p1c,61416.0,29.87,25.97,20.11,19.93
AL,Chambers County,1p2c,77268.0,29.87,25.97,20.11,19.93
AL,Chambers County,1p3c,92364.0,29.87,25.97,20.11,19.93
AL,Chambers County,1p4c,101652.0,29.87,25.97,20.11,19.93
AL,Chambers County,2p0c,54648.0,29.87,25.97,20.11,19.93
AL,Chambers County,2p1c,73512.0,29.87,25.97,20.11,19.93
AL,Chambers County,2p2c,87864.0,29.87,25.97,20.11,19.93
AL,Chambers County,2p3c,100872.0,29.87,25.97,20.11,19.93
AL,Chambers County,2p4c,111636.0,29.87,25.97,20.11,19.93
AL,Cherokee County,1p0c,40020.0,29.87,25.97,20.11,19.93
AL,Cherokee County,1p1c,55404.0,29.87,25.97,20.11,19.93
AL,Cherokee County,1p2c,67740.0,29.87,25.97,20.11,19.93
AL,Cherokee County,1p3c,81732.0,29.87,25.97,20.11,19.93
AL,Cherokee County,1p4c,91224.0,29.87,25.97,20.11,19.93
AL,Cherokee County,2p0c,53580.0,29.87,25.97,20.11,19.93
AL,Cherokee County,2p1c,67956.0,29.87,25.97,20.11,19.93
AL,Cherokee County,2p2c,79200.0,29.87,25.97,20.11,19.93
AL,Cherokee County,2p3c,91452.0,29.87,25.97,20.11,19.93
AL,Cherokee County,2p4c,102012.0,29.87,25.97,20.11,19.93
AL,Chilton County,1p0c,41868.0,29.87,25.97,20.11,19.93
AL,Chilton County,1p1c,59880.0,29.87,25.97,20.11,19.93
AL,Chilton County,1p2c,75720.0,29.87,25.97,20.11,19.93
AL,Chilton County,1p3c,93204.0,29.87,25.97,20.11,19.93
AL,Chilton County,1p4c,104448.0,29.87,25.97,20.11,19.93
AL,Chilton County,2p0c,56376.0,29.87,25.97,20.11,19.93
AL,Chilton County,2p1c,73128.0,29.87,25.97,20.11,19.93
AL,Chilton County,2p2c,87444.0,29.87,25.97,20.11,19.93
AL,Chilton County,2p3c,103836.0,29.87,25.97,20.11,19.93
AL,Chilton County,2p4c,114300.0,29.87,25.97,20.11,19.93
AL,Choctaw County,1p0c,40308.0,29.87,25.97,20.11,19.93
AL,Choctaw County,1p1c,57708.0,29.87,25.97,20.11,19.93
AL,Choctaw County,1p2c,72204.0,29.87,25.97,20.11,19.93
AL,Choctaw County,1p3c,86628.0,29.87,25.97,20.11,19.93
AL,Choctaw County,1p4c,96324.0,29.87,25.97,20.11,19.93
AL,Choctaw County,2p0c,53856.0,29.87,25.97,20.11,19.93
AL,Choctaw County,2p1c,70200.0,29.87,25.97,20.11,19.93
AL,Choctaw County,2p2c,83328.0,29.87,25.97,20.11,19.93
AL,Choctaw County,2p3c,95796.0,29.87,25.97,20.11,19.93
AL,Choctaw County,2p4c,106692.0,29.87,25.97,20.11,19.93
AL,Clarke County,1p0c,40020.0,29.87,25.97,20.11,19.93
AL,Clarke County,1p1c,58980.0,29.87,25.97,20.11,19.93
AL,Clarke County,1p2c,75216.0,29.87,25.97,20.11,19.93
AL,Clarke County,1p3c,93216.0,29.87,25.97,20.11,19.93
AL,Clarke County,1p4c,102840.0,29.87,25.97,20.11,19.93
AL,Clarke County,2p0c,53772.0,29.87,25.97,20.11,19.93
AL,Clarke County,2p1c,71496.0,29.87,25.97,20.11,19.93
AL,Clarke County,2p2c,86244.0,29.87,25.97,20.11,19.93
AL,Clarke County,2p3c,101940.0,29.87,25.97,20.11,19.93
AL,Clarke County,2p4c,113052.0,29.87,25.97,20.11,19.93
AL,Clay County,1p0c,39336.0,29.87,25.97,20.11,19.93
AL,Clay County,1p1c,56856.0,29.87,25.97,20.11,19.93
AL,Clay County,1p2c,69912.0,29.87,25.97,20.11,19.93
AL,Clay County,1p3c,85380.0,29.87,25.97,20.11,19.93
AL,Clay County,1p4c,94752.0,29.87,25.97,20.11,19.93
AL,Clay County,2p0c,54468.0,29.87,25.97,20.11,19.93
AL,Clay County,2p1c,69072.0,29.87,25.97,20.11,19.93
AL,Clay County,2p2c,81036.0,29.87,25.97,20.11,19.93
AL,Clay County,2p3c,94620.0,29.87,25.97,20.11,19.93
AL,Clay County,2p4c,105108.0,29.87,25.97,20.11,19.93
AL,Cleburne County,1p0c,40224.0,29.87,25.97,20.11,19.93
AL,Cleburne County,1p1c,57396.0,29.87,25.97,20.11,19.93
AL,Cleburne County,1p2c,71076.0,29.87,25.97,20.11,19.93
AL,Cleburne County,1p3c,86376.0,29.87,25.97,20.11,19.93
AL,Cleburne County,1p4c,96288.0,29.87,25.97,20.11,19.93
AL,Cleburne County,2p0c,54564.0,29.87,25.97,20.11,19.93
AL,Cleburne County,2p1c,70188.0,29.87,25.97,20.11,19.93
AL,Cleburne County,2p2c,82608.0,29.87,25.97,20.11,19.93
AL,Cleburne County,2p3c,95916.0,29.87,25.97,20.11,19.93
AL,Cleburne County,2p4c,107100.0,29.87,25.97,20.11,19.93
AL,Coffee County,1p0c,41424.0,29.87,25.97,20.11,19.93
AL,Coffee County,1p1c,58812.0,29.87,25.97,20.11,19.93
AL,Coffee County,1p2c,73584.0,29.87,25.97,20.11,19.93
AL,Coffee County,1p3c,91776.0,29.87,25.97,20.11,19.93
AL,Coffee County,1p4c,101952.0,29.87,25.97,20.11,19.93
AL,Coffee County,2p0c,56196.0,29.87,25.97,20.11,19.93
AL,Coffee County,2p1c,73008.0,29.87,25.97,20.11,19.93
AL,Coffee County,2p2c,85332.0,29.87,25.97,20.11,19.93
AL,Coffee County,2p3c,101124.0,29.87,25.97,20.11,19.93
AL,Coffee County,2p4c,111732.0,29.87,25.97,20.11,19.93
AL,Colbert County,1p0c,40704.0,29.87,25.97,20.11,19.93
AL,Colbert County,1p1c,62256.0,29.87,25.97,20.11,19.93
AL,Colbert County,1p2c,79392.0,29.87,25.97,20.11,19.93
AL,Colbert County,1p3c,96744.0,29.87,25.97,20.11,19.93
AL,Colbert County,1p4c,106944.0,29.87,25.97,20.11,19.93
AL,Colbert County,2p0c,55992.0,29.87,25.97,20.11,19.93
AL,Colbert County,2p1c,75564.0,29.87,25.97,20.11,19.93
AL,Colbert County,2p2c,91896.0,29.87,25.97,20.11,19.93
AL,Colbert County,2p3c,106080.0,29.87,25.97,20.11,19.93
AL,Colbert County,2p4c,116712.0,29.87,25.97,20.11,19.93
AL,Conecuh County,1p0c,40824.0,29.87,25.97,20.11,19.93
AL,Conecuh County,1p1c,59724.0,29.87,25.97,20.11,19.93
AL,Conecuh County,1p2c,76020.0,29.87,25.97,20.11,19.93
AL,Conecuh County,1p3c,93108.0,29.87,25.97,20.11,19.93
AL,Conecuh County,1p4c,102768.0,29.87,25.97,20.11,19.93
AL,Conecuh County,2p0c,56184.0,29.87,25.97,20.11,19.93
AL,Conecuh County,2p1c,72264.0,29.87,25.97,20.11,19.93
AL,Conecuh County,2p2c,87036.0,29.87,25.97,20.11,19.93
AL,Conecuh County,2p3c,101880.0,29.87,25.97,20.11,19.93
AL,Conecuh County,2p4c,113088.0,29.87,25.97,20.11,19.93
AL,Coosa County,1p0c,41364.0,29.87,25.97,20.11,19.93
AL,Coosa County,1p1c,58704.0,29.87,25.97,20.11,19.93
AL,Coosa County,1p2c,72480.0,29.87,25.97,20.11,19.93
AL,Coosa County,1p3c,86532.0,29.87,25.97,20.11,19.93
AL,Coosa County,1p4c,96480.0,29.87,25.97,20.11,19.93
AL,Coosa County,2p0c,55272.0,29.87,25.97,20.11,19.93
AL,Coosa County,2p1c,71556.0,29.87,25.97,20.11,19.93
AL,Coosa County,2p2c,84012.0,29.87,25.97,20.11,19.93
AL,Coosa County,2p3c,96156.0,29.87,25.97,20.11,19.93
AL,Coosa County,2p4c,107388.0,29.87,25.97,20.11,19.93
AL,Covington County,1p0c,39804.0,29.87,25.97,20.11,19.93
AL,Covington County,1p1c,58116.0,29.87,25.97,20.11,19.93
AL,Covington County,1p2c,73644.0,29.87,25.97,20.11,19.93
AL,Covington County,1p3c,89712.0,29.87,25.97,20.11,19.93
AL,Covington County,1p4c,99144.0,29.87,25.97,20.11,19.93
AL,Covington County,2p0c,52872.0,29.87,25.97,20.11,19.93
AL,Covington County,2p1c,70296.0,29.87,25.97,20.11,19.93
AL,Covington County,2p2c,84468.0,29.87,25.97,20.11,19.93
AL,Covington County,2p3c,98460.0,29.87,25.97,20.11,19.93
AL,Covington County,2p4c,109224.0,29.87,25.97,20.11,19.93
AL,Crenshaw County,1p0c,42312.0,29.87,25.97,20.11,19.93
AL,Crenshaw County,1p1c,59112.0,29.87,25.97,20.11,19.93
AL,Crenshaw County,1p2c,72936.0,29.87,25.97,20.11,19.93
AL,Crenshaw County,1p3c,87204.0,29.87,25.97,20.11,19.93
AL,Crenshaw County,1p4c,97584.0,29.87,25.97,20.11,19.93
AL,Crenshaw County,2p0c,56496.0,29.87,25.97,20.11,19.93
AL,Crenshaw County,2p1c,72372.0,29.87,25.97,20.11,19.93
AL,Crenshaw County,2p2c,84816.0,29.87,25.97,20.11,19.93
AL,Crenshaw County,2p3c,97128.0,29.87,25.97,20.11,19.93
AL,Crenshaw County,2p4c,108912.0,29.87,25.97,20.11,19.93
AL,Cullman County,1p0c,41736.0,29.87,25.97,20.11,19.93
AL,Cullman County,1p1c,61320.0,29.87,25.97,20.11,19.93
AL,Cullman County,1p2c,78276.0,29.87,25.97,20.11,19.93
AL,Cullman County,1p3c,96084.0,29.87,25.97,20.11,19.93
AL,Cullman County,1p4c,105960.0,29.87,25.97,20.11,19.93
AL,Cullman County,2p0c,55812.0,29.87,25.97,20.11,19.93
AL,Cullman County,2p1c,74040.0,29.87,25.97,20.11,19.93
AL,Cullman County,2p2c,89352.0,29.87,25.97,20.11,19.93
AL,Cullman County,2p3c,104952.0,29.87,25.97,20.11,19.93
AL,Cullman County,2p4c,116436.0,29.87,25.97,20.11,19.93
AL,Dale County,1p0c,41220.0,29.87,25.97,20.11,19.93
AL,Dale County,1p1c,56328.0,29.87,25.97,20.11,19.93
AL,Dale County,1p2c,69468.0,29.87,25.97,20.11,19.93
AL,Dale County,1p3c,86412.0,29.87,25.97,20.11,19.93
AL,Dale County,1p4c,97404.0,29.87,25.97,20.11,19.93
AL,Dale County,2p0c,55116.0,29.87,25.97,20.11,19.93
AL,Dale County,2p1c,69180.0,29.87,25.97,20.11,19.93
AL,Dale County,2p2c,81132.0,29.87,25.97,20.11,19.93
AL,Dale County,2p3c,97080.0,29.87,25.97,20.11,19.93
AL,Dale County,2p4c,107064.0,29.87,25.97,20.11,19.93
AL,Dallas County,1p0c,39012.0,29.87,25.97,20.11,19.93
AL,Dallas County,1p1c,57504.0,29.87,25.97,20.11,19.93
AL,Dallas County,1p2c,73116.0,29.87,25.97,20.11,19.93
AL,Dallas County,1p3c,87660.0,29.87,25.97,20.11,19.93
AL,Dallas County,1p4c,97296.0,29.87,25.97,20.11,19.93
AL,Dallas County,2p0c,52260.0,29.87,25.97,20.11,19.93
AL,Dallas County,2p1c,69984.0,29.87,25.97,20.11,19.93
AL,Dallas County,2p2c,84300.0,29.87,25.97,20.11,19.93
AL,Dallas County,2p3c,96924.0,29.87,25.97,20.11,19.93
AL,Dallas County,2p4c,107748.0,29.87,25.97,20.11,19.93
AL,DeKalb County,1p0c,40020.0,29.87,25.97,20.11,19.93
AL,DeKalb County,1p1c,54960.0,29.87,25.97,20.11,19.93
AL,DeKalb County,1p2c,67020.0,29.87,25.97,20.11,19.93
AL,DeKalb County,1p3c,82344.0,29.87,25.97,20.11,19.93
AL,DeKalb County,1p4c,91644.0,29.87,25.97,20.11,19.93
AL,DeKalb County,2p0c,53364.0,29.87,25.97,20.11,19.93
AL,DeKalb County,2p1c,67224.0,29.87,25.97,20.11,19.93
AL,DeKalb County,2p2c,78252.0,29.87,25.97,20.11,19.93
AL,DeKalb County,2p3c,91860.0,29.87,25.97,20.11,19.93
AL,DeKalb County,2p4c,102228.0,29.87,25.97,20.11,19.93
AL,Elmore County,1p0c,43896.0,29.87,25.97,20.11,19.93
AL,Elmore County,1p1c,64548.0,29.87,25.97,20.11,19.93
AL,Elmore County,1p2c,81936.0,29.87,25.97,20.11,19.93
AL,Elmore County,1p3c,99432.0,29.87,25.97,20.11,19.93
AL,Elmore County,1p4c,109884.0,29.87,25.97,20.11,19.93
AL,Elmore County,2p0c,60732.0,29.87,25.97,20.11,19.93
AL,Elmore County,2p1c,79188.0,29.87,25.97,20.11,19.93
AL,Elmore County,2p2c,93600.0,29.87,25.97,20.11,19.93
AL,Elmore County,2p3c,108972.0,29.87,25.97,20.11,19.93
AL,Elmore County,2p4c,119832.0,29.87,25.97,20.11,19.93
AL,Escambia County,1p0c,39540.0,29.87,25.97,20.11,19.93
AL,Escambia County,1p1c,57960.0,29.87,25.97,20.11,19.93
AL,Escambia County,1p2c,73776.0,29.87,25.97,20.11,19.93
AL,Escambia County,1p3c,89052.0,29.87,25.97,20.11,19.93
AL,Escambia County,1p4c,98508.0,29.87,25.97,20.11,19.93
AL,Escambia County,2p0c,53448.0,29.87,25.97,20.11,19.93
AL,Escambia County,2p1c,70164.0,29.87,25.97,20.11,19.93
AL,Escambia County,2p2c,84636.0,29.87,25.97,20.11,19.93
AL,Escambia County,2p3c,97908.0,29.87,25.97,20.11,19.93
AL,Escambia County,2p4c,108648.0,29.87,25.97,20.11,19.93
AL,Etowah County,1p0c,38772.0,29.87,25.97,20.11,19.93
AL,Etowah County,1p1c,57396.0,29.87,25.97,20.11,19.93
AL,Etowah County,1p2c,71280.0,29.87,25.97,20.11,19.93
AL,Etowah County,1p3c,86148.0,29.87,25.97,20.11,19.93
AL,Etowah County,1p4c,97176.0,29.87,25.97,20.11,19.93
AL,Etowah County,2p0c,55488.0,29.87,25.97,20.11,19.93
AL,Etowah County,2p1c,70344.0,29.87,25.97,20.11,19.93
AL,Etowah County,2p2c,83004.0,29.87,25.97,20.11,19.93
AL,Etowah County,2p3c,97008.0,29.87,25.97,20.11,19.93
AL,Etowah County,2p4c,107112.0,29.87,25.97,20.11,19.93
AL,Fayette County,1p0c,40104.0,29.87,25.97,20.11,19.93
AL,Fayette County,1p1c,57168.0,29.87,25.97,20.11,19.93
AL,Fayette County,1p2c,71352.0,29.87,25.97,20.11,19.93
AL,Fayette County,1p3c,85608.0,29.87,25.97,20.11,19.93
AL,Fayette County,1p4c,95124.0,29.87,25.97,20.11,19.93
AL,Fayette County,2p0c,55272.0,29.87,25.97,20.11,19.93
AL,Fayette County,2p1c,69564.0,29.87,25.97,20.11,19.93
AL,Fayette County,2p2c,82524.0,29.87,25.97,20.11,19.93
AL,Fayette County,2p3c,94920.0,29.87,25.97,20.11,19.93
AL,Fayette County,2p4c,105576.0,29.87,25.97,20.11,19.93
AL,Franklin County,1p0c,40416.0,29.87,25.97,20.11,19.93
AL,Franklin County,1p1c,59304.0,29.87,25.97,20.11,19.93
AL,Franklin County,1p2c,75384.0,29.87,25.97,20.11,19.93
AL,Franklin County,1p3c,89544.0,29.87,25.97,20.11,19.93
AL,Franklin County,1p4c,98736.0,29.87,25.97,20.11,19.93
AL,Franklin County,2p0c,54984.0,29.87,25.97,20.11,19.93
AL,Franklin County,2p1c,71268.0,29.87,25.97,20.11,19.93
AL,Franklin County,2p2c,85980.0,29.87,25.97,20.11,19.93
AL,Franklin County,2p3c,98256.0,29.87,25.97,20.11,19.93
AL,Franklin County,2p4c,108732.0,29.87,25.97,20.11,19.93
AL,Geneva County,1p0c,39708.0,29.87,25.97,20.11,19.93
AL,Geneva County,1p1c,55848.0,29.87,25.97,20.11,19.93
AL,Geneva County,1p2c,69924.0,29.87,25.97,20.11,19.93
AL,Geneva County,1p3c,85128.0,29.87,25.97,20.11,19.93
AL,Geneva County,1p4c,96204.0,29.87,25.97,20.11,19.93
AL,Geneva County,2p0c,53760.0,29.87,25.97,20.11,19.93
AL,Geneva County,2p1c,68796.0,29.87,25.97,20.11,19.93
AL,Geneva County,2p2c,81636.0,29.87,25.97,20.11,19.93
AL,Geneva County,2p3c,95988.0,29.87,25.97,20.11,19.93
AL,Geneva County,2p4c,105948.0,29.87,25.97,20.11,19.93
AL,Greene County,1p0c,42156.0,29.87,25.97,20.11,19.93
AL,Greene County,1p1c,61092.0,29.87,25.97,20.11,19.93
AL,Greene County,1p2c,78036.0,29.87,25.97,20.11,19.93
AL,Greene County,1p3c,93900.0,29.87,25.97,20.11,19.93
AL,Greene County,1p4c,104424.0,29.87,25.97,20.11,19.93
AL,Greene County,2p0c,56652.0,29.87,25.97,20.11,19.93
AL,Greene County,2p1c,74580.0,29.87,25.97,20.11,19.93
AL,Greene County,2p2c,89760.0,29.87,25.97,20.11,19.93
AL,Greene County,2p3c,103392.0,29.87,25.97,20.11,19.93
AL,Greene County,2p4c,115584.0,29.87,25.97,20.11,19.93
AL,Hale County,1p0c,41280.0,29.87,25.97,20.11,19.93
AL,Hale County,1p1c,60276.0,29.87,25.97,20.11,19.93
AL,Hale County,1p2c,78552.0,29.87,25.97,20.11,19.93
AL,Hale County,1p3c,94680.0,29.87,25.97,20.11,19.93
AL,Hale County,1p4c,105300.0,29.87,25.97,20.11,19.93
AL,Hale County,2p0c,56508.0,29.87,25.97,20.11,19.93
AL,Hale County,2p1c,75024.0,29.87,25.97,20.11,19.93
AL,Hale County,2p2c,90360.0,29.87,25.97,20.11,19.93
AL,Hale County,2p3c,104184.0,29.87,25.97,20.11,19.93
AL,Hale County,2p4c,115236.0,29.87,25.97,20.11,19.93
AL,Henry County,1p0c,42012.0,29.87,25.97,20.11,19.93
AL,Henry County,1p1c,59748.0,29.87,25.97,20.11,19.93
AL,Henry County,1p2c,74616.0,29.87,25.97,20.11,19.93
AL,Henry County,1p3c,91236.0,29.87,25.97,20.11,19.93
AL,Henry County,1p4c,102900.0,29.87,25.97,20.11,19.93
AL,Henry County,2p0c,56652.0,29.87,25.97,20.11,19.93
AL,Henry County,2p1c,73248.0,29.87,25.97,20.11,19.93
AL,Henry County,2p2c,86568.0,29.87,25.97,20.11,19.93
AL,Henry County,2p3c,102120.0,29.87,25.97,20.11,19.93
AL,Henry County,2p4c,113004.0,29.87,25.97,20.11,19.93
AL,Houston County,1p0c,41496.0,29.87,25.97,20.11,19.93
AL,Houston County,1p1c,57720.0,29.87,25.97,20.11,19.93
AL,Houston County,1p2c,71832.0,29.87,25.97,20.11,19.93
AL,Houston County,1p3c,88296.0,29.87,25.97,20.11,19.93
AL,Houston County,1p4c,99612.0,29.87,25.97,20.11,19.93
AL,Houston County,2p0c,55716.0,29.87,25.97,20.11,19.93
AL,Houston County,2p1c,71052.0,29.87,25.97,20.11,19.93
AL,Houston County,2p2c,83892.0,29.87,25.97,20.11,19.93
AL,Houston County,2p3c,99300.0,29.87,25.97,20.11,19.93
AL,Houston County,2p4c,109872.0,29.87,25.97,20.11,19.93
AL,Jackson County,1p0c,39384.0,29.87,25.97,20.11,19.93
AL,Jackson County,1p1c,54420.0,29.87,25.97,20.11,19.93
AL,Jackson County,1p2c,66564.0,29.87,25.97,20.11,19.93
AL,Jackson County,1p3c,79452.0,29.87,25.97,20.11,19.93
AL,Jackson County,1p4c,88716.0,29.87,25.97,20.11,19.93
AL,Jackson County,2p0c,53772.0,29.87,25.97,20.11,19.93
AL,Jackson County,2p1c,66804.0,29.87,25.97,20.11,19.93
AL,Jackson County,2p2c,77892.0,29.87,25.97,20.11,19.93
AL,Jackson County,2p3c,89220.0,29.87,25.97,20.11,19.93
AL,Jackson County,2p4c,99564.0,29.87,25.97,20.11,19.93
AL,Jefferson County,1p0c,45468.0,29.87,25.97,20.11,19.93
AL,Jefferson County,1p1c,69936.0,29.87,25.97,20.11,19.93
AL,Jefferson County,1p2c,89148.0,29.87,25.97,20.11,19.93
AL,Jefferson County,1p3c,108696.0,29.87,25.97,20.11,19.93
AL,Jefferson County,1p4c,119328.0,29.87,25.97,20.11,19.93
AL,Jefferson County,2p0c,62880.0,29.87,25.97,20.11,19.93
AL,Jefferson County,2p1c,84060.0,29.87,25.97,20.11,19.93
AL,Jefferson County,2p2c,100740.0,29.87,25.97,20.11,19.93
AL,Jefferson County,2p3c,118416.0,29.87,25.97,20.11,19.93
AL,Jefferson County,2p4c,129648.0,29.87,25.97,20.11,19.93
AL,Lamar County,1p0c,40008.0,29.87,25.97,20.11,19.93
AL,Lamar County,1p1c,57096.0,29.87,25.97,20.11,19.93
AL,Lamar County,1p2c,71280.0,29.87,25.97,20.11,19.93
AL,Lamar County,1p3c,87468.0,29.87,25.97,20.11,19.93
AL,Lamar County,1p4c,97032.0,29.87,25.97,20.11,19.93
AL,Lamar County,2p0c,54348.0,29.87,25.97,20.11,19.93
AL,Lamar County,2p1c,69492.0,29.87,25.97,20.11,19.93
AL,Lamar County,2p2c,82464.0,29.87,25.97,20.11,19.93
AL,Lamar County,2p3c,96636.0,29.87,25.97,20.11,19.93
AL,Lamar County,2p4c,107388.0,29.87,25.97,20.11,19.93
AL,Lauderdale County,1p0c,39288.0,29.87,25.97,20.11,19.93
AL,Lauderdale County,1p1c,60276.0,29.87,25.97,20.11,19.93
AL,Lauderdale County,1p2c,77064.0,29.87,25.97,20.11,19.93
AL,Lauderdale County,1p3c,93708.0,29.87,25.97,20.11,19.93
AL,Lauderdale County,1p4c,103668.0,29.87,25.97,20.11,19.93
AL,Lauderdale County,2p0c,54252.0,29.87,25.97,20.11,19.93
AL,Lauderdale County,2p1c,73344.0,29.87,25.97,20.11,19.93
AL,Lauderdale County,2p2c,89472.0,29.87,25.97,20.11,19.93
AL,Lauderdale County,2p3c,102972.0,29.87,25.97,20.11,19.93
AL,Lauderdale County,2p4c,113316.0,29.87,25.97,20.11,19.93
AL,Lawrence County,1p0c,40188.0,29.87,25.97,20.11,19.93
AL,Lawrence County,1p1c,60096.0,29.87,25.97,20.11,19.93
AL,Lawrence County,1p2c,76944.0,29.87,25.97,20.11,19.93
AL,Lawrence County,1p3c,94248.0,29.87,25.97,20.11,19.93
AL,Lawrence County,1p4c,103884.0,29.87,25.97,20.11,19.93
AL,Lawrence County,2p0c,54612.0,29.87,25.97,20.11,19.93
AL,Lawrence County,2p1c,72780.0,29.87,25.97,20.11,19.93
AL,Lawrence County,2p2c,89040.0,29.87,25.97,20.11,19.93
AL,Lawrence County,2p3c,103068.0,29.87,25.97,20.11,19.93
AL,Lawrence County,2p4c,112956.0,29.87,25.97,20.11,19.93
AL,Lee County,1p0c,44112.0,29.87,25.97,20.11,19.93
AL,Lee County,1p1c,66780.0,29.87,25.97,20.11,19.93
AL,Lee County,1p2c,86496.0,29.87,25.97,20.11,19.93
AL,Lee County,1p3c,106932.0,29.87,25.97,20.11,19.93
AL,Lee County,1p4c,117888.0,29.87,25.97,20.11,19.93
AL,Lee County,2p0c,60768.0,29.87,25.97,20.11,19.93
AL,Lee County,2p1c,82140.0,29.87,25.97,20.11,19.93
AL,Lee County,2p2c,98556.0,29.87,25.97,20.11,19.93
AL,Lee County,2p3c,116952.0,29.87,25.97,20.11,19.93
AL,Lee County,2p4c,128460.0,29.87,25.97,20.11,19.93
AL,Limestone County,1p0c,44364.0,29.87,25.97,20.11,19.93
AL,Limestone County,1p1c,67332.0,29.87,25.97,20.11,19.93
AL,Limestone County,1p2c,85932.0,29.87,25.97,20.11,19.93
AL,Limestone County,1p3c,104796.0,29.87,25.97,20.11,19.93
AL,Limestone County,1p4c,117048.0,29.87,25.97,20.11,19.93
AL,Limestone County,2p0c,62964.0,29.87,25.97,20.11,19.93
AL,Limestone County,2p1c,81936.0,29.87,25.97,20.11,19.93
AL,Limestone County,2p2c,98004.0,29.87,25.97,20.11,19.93
AL,Limestone County,2p3c,116028.0,29.87,25.97,20.11,19.93
AL,Limestone County,2p4c,127500.0,29.87,25.97,20.11,19.93
AL,Lowndes County,1p0c,40032.0,29.87,25.97,20.11,19.93
AL,Lowndes County,1p1c,60120.0,29.87,25.97,20.11,19.93
AL,Lowndes County,1p2c,77784.0,29.87,25.97,20.11,19.93
AL,Lowndes County,1p3c,94032.0,29.87,25.97,20.11,19.93
AL,Lowndes County,1p4c,104544.0,29.87,25.97,20.11,19.93
AL,Lowndes County,2p0c,56628.0,29.87,25.97,20.11,19.93
AL,Lowndes County,2p1c,74796.0,29.87,25.97,20.11,19.93
AL,Lowndes County,2p2c,89580.0,29.87,25.97,20.11,19.93
AL,Lowndes County,2p3c,103524.0,29.87,25.97,20.11,19.93
AL,Lowndes County,2p4c,114408.0,29.87,25.97,20.11,19.93
AL,Macon County,1p0c,40560.0,29.87,25.97,20.11,19.93
AL,Macon County,1p1c,60468.0,29.87,25.97,20.11,19.93
AL,Macon County,1p2c,77544.0,29.87,25.97,20.11,19.93
AL,Macon County,1p3c,94164.0,29.87,25.97,20.11,19.93
AL,Macon County,1p4c,104676.0,29.87,25.97,20.11,19.93
AL,Macon County,2p0c,54984.0,29.87,25.97,20.11,19.93
AL,Macon County,2p1c,74040.0,29.87,25.97,20.11,19.93
AL,Macon County,2p2c,89460.0,29.87,25.97,20.11,19.93
AL,Macon County,2p3c,103860.0,29.87,25.97,20.11,19.93
AL,Macon County,2p4c,115992.0,29.87,25.97,20.11,19.93
AL,Madison County,1p0c,44916.0,29.87,25.97,20.11,19.93
AL,Madison County,1p1c,68496.0,29.87,25.97,20.11,19.93
AL,Madison County,1p2c,86724.0,29.87,25.97,20.11,19.93
AL,Madison County,1p3c,106692.0,29.87,25.97,20.11,19.93
AL,Madison County,1p4c,118476.0,29.87,25.97,20.11,19.93
AL,Madison County,2p0c,63528.0,29.87,25.97,20.11,19.93
AL,Madison County,2p1c,82800.0,29.87,25.97,20.11,19.93
